,id,title,city,company,remote,experience,published,salary_from,salary_to,salary_currency,source,company_logo
75,https://solid.jobs/offer/326/deventon-senior-front-end-developer,Senior Front-end Developer,POZNAŃ,DEVENTON,False,,2020-07-02,12000.0,15000.0,PLN,SOLIDJOBS,
76,https://solid.jobs/offer/438/dorwij-nerda-technical-project-manager,Technical Project Manager,WROCŁAW,DORWIJ NERDA SP. Z O.O.,False,,2020-08-01,17000.0,23000.0,PLN,SOLIDJOBS,
77,https://solid.jobs/offer/437/dorwij-nerda-software-solutions-architect---digital-tv,Software Solutions Architect - Digital TV,WROCŁAW,DORWIJ NERDA SP. Z O.O.,False,,2020-08-01,22000.0,30000.0,PLN,SOLIDJOBS,
78,https://solid.jobs/offer/436/dorwij-nerda-nodejs-engineer-embedded,Node.js Engineer (Embedded),WROCŁAW,DORWIJ NERDA SP. Z O.O.,False,,2020-08-01,16000.0,18000.0,PLN,SOLIDJOBS,
79,https://solid.jobs/offer/435/dorwij-nerda-embedded-software-engineer---browser,Embedded Software Engineer - Browser,WROCŁAW,DORWIJ NERDA SP. Z O.O.,False,,2020-08-01,18000.0,20000.0,PLN,SOLIDJOBS,
80,https://solid.jobs/offer/439/dorwij-nerda-senior-embedded-software-engineer,Senior Embedded Software Engineer,WROCŁAW,DORWIJ NERDA SP. Z O.O.,False,,2020-08-01,15000.0,20000.0,PLN,SOLIDJOBS,
81,https://solid.jobs/offer/23/citibank-java-kafka-developer,Java Kafka Developer,WARSZAWA,CITIBANK,False,,2020-03-05,25200.0,25200.0,PLN,SOLIDJOBS,
82,https://solid.jobs/offer/145/anchor-software-full-stack-developer,Full Stack Developer,POZNAŃ,ANCHOR SOFTWARE,False,,2020-05-06,15000.0,20000.0,PLN,SOLIDJOBS,
83,https://solid.jobs/offer/339/avenga-senior-java-developer,Senior Java Developer,GDAŃSK,AVENGA,False,,2020-07-07,16000.0,21000.0,PLN,SOLIDJOBS,
84,https://solid.jobs/offer/144/ithouse-java-developer,Java Developer,WARSZAWA,ITHOUSE,False,,2020-05-06,15000.0,19000.0,PLN,SOLIDJOBS,
85,https://solid.jobs/offer/143/ithouse-devops-engineer,DevOps Engineer ,WARSZAWA,ITHOUSE,False,,2020-05-06,14000.0,17000.0,PLN,SOLIDJOBS,
86,https://solid.jobs/offer/470/infolet-senior-java-engineer-1181,Senior Java Engineer 1/181,KRAKÓW,INFOLET SP. Z O.O.,True,,2020-08-07,14500.0,18400.0,PLN,SOLIDJOBS,
87,https://solid.jobs/offer/469/infolet-seniorarchitect-python-engineer-2183,Senior/Architect Python Engineer 2/183,KRAKÓW,INFOLET SP. Z.O.O.,False,,2020-08-07,16500.0,20000.0,PLN,SOLIDJOBS,
88,https://solid.jobs/offer/324/altkom-experts-game-developer-html5,Game Developer (HTML5),WARSZAWA,ALTKOM EXPERTS SP. Z O.O.,True,,2020-07-01,11500.0,13000.0,PLN,SOLIDJOBS,
89,https://solid.jobs/offer/322/altkom-experts-frontend-developer-angular,Frontend Developer Angular,WARSZAWA,ALTKOM EXPERTS SP. Z O.O.,True,,2020-07-01,16000.0,21000.0,PLN,SOLIDJOBS,
90,https://solid.jobs/offer/321/avenga-senior-frontend-developer,Senior Frontend Developer,WARSZAWA,AVENGA,False,,2020-07-01,20000.0,25000.0,PLN,SOLIDJOBS,
91,https://solid.jobs/offer/320/avenga-senior-oracle-database-administrator,Senior Oracle Database Administrator ,WARSZAWA,AVENGA,False,,2020-07-01,20000.0,22000.0,PLN,SOLIDJOBS,
92,https://solid.jobs/offer/432/taptalent-devops-engineer,DevOps Engineer,BIAŁYSTOK,TAP.TALENT,True,,2020-07-31,15000.0,20000.0,PLN,SOLIDJOBS,
93,https://solid.jobs/offer/431/taptalent-senior-backend-developer,Senior  Backend Developer ,WROCŁAW,TAP.TALENT,False,,2020-07-31,13000.0,17000.0,PLN,SOLIDJOBS,
94,https://solid.jobs/offer/430/taptalent-integration-devops-engineer,Integration DevOps Engineer,WROCŁAW,TAP.TALENT,False,,2020-07-31,10000.0,13000.0,PLN,SOLIDJOBS,
95,https://solid.jobs/offer/429/taptalent-api-devops-engineer,API DevOps Engineer,WROCŁAW,TAP.TALENT,False,,2020-07-31,10000.0,13000.0,PLN,SOLIDJOBS,
96,https://solid.jobs/offer/428/taptalent-devops-engineer,DevOps Engineer,WARSZAWA,TAP.TALENT,True,,2020-07-31,15000.0,20000.0,PLN,SOLIDJOBS,
97,https://solid.jobs/offer/427/taptalent-storage-lead-technician,Storage Lead Technician,KATOWICE,TAP.TALENT,False,,2020-07-31,11000.0,13000.0,PLN,SOLIDJOBS,
98,https://solid.jobs/offer/426/taptalent-storage-administrator,Storage Administrator ,KATOWICE,TAP.TALENT,False,,2020-07-31,8000.0,10000.0,PLN,SOLIDJOBS,
99,https://solid.jobs/offer/425/taptalent-security-operations-team-lead,Security Operations Team Lead,WROCŁAW,TAP.TALENT,False,,2020-07-31,18000.0,20000.0,PLN,SOLIDJOBS,
100,https://solid.jobs/offer/424/taptalent-security-operations-specialist,Security Operations Specialist,WROCŁAW,TAP.TALENT,False,,2020-07-31,14000.0,16000.0,PLN,SOLIDJOBS,
101,https://solid.jobs/offer/423/livekid-react-native-developer,React Native Developer,KRAKÓW,LIVEKID,False,,2020-07-31,8000.0,13000.0,PLN,SOLIDJOBS,
102,https://solid.jobs/offer/421/versum-senior-backend-developer,Senior Backend Developer,BIELSKO-BIAŁA,VERSUM,True,,2020-07-31,12000.0,16000.0,PLN,SOLIDJOBS,
103,https://solid.jobs/offer/422/versum-mobile-apps-developer,Mobile Apps Developer,BIELSKO-BIAŁA,VERSUM,True,,2020-07-31,9000.0,14000.0,PLN,SOLIDJOBS,
104,https://solid.jobs/offer/142/altkom-experts-system-analyst,System Analyst,WARSZAWA,ALTKOM EXPERTS SP. Z O.O.,False,,2020-05-05,13440.0,20160.0,PLN,SOLIDJOBS,
105,https://solid.jobs/offer/141/altkom-experts-senior-ios-developer,Senior iOS Developer,WARSZAWA,ALTKOM EXPERTS SP. Z O.O.,False,,2020-05-05,16800.0,20160.0,PLN,SOLIDJOBS,
106,https://solid.jobs/offer/140/altkom-experts-team-leader-java-developer,Team Leader Java Developer,WARSZAWA,ALTKOM EXPERTS SP. Z O.O.,False,,2020-05-05,21840.0,25200.0,PLN,SOLIDJOBS,
107,https://solid.jobs/offer/139/altkom-experts-qa-engineer,QA Engineer,WARSZAWA,ALTKOM EXPERTS SP. Z O.O.,False,,2020-05-05,15120.0,18480.0,PLN,SOLIDJOBS,
108,https://solid.jobs/offer/137/altkom-experts-devops-engineer,DevOps Engineer,WARSZAWA,ALTKOM EXPERTS SP. Z O.O.,False,,2020-05-05,18480.0,23520.0,PLN,SOLIDJOBS,
109,https://solid.jobs/offer/136/altkom-experts-dotnet-developer,.Net Developer,WARSZAWA,ALTKOM EXPERTS SP. Z O.O.,False,,2020-05-05,16800.0,21840.0,PLN,SOLIDJOBS,
110,https://solid.jobs/offer/135/altkom-experts-frontend-developer,Frontend Developer,WARSZAWA,ALTKOM EXPERTS SP. Z O.O.,False,,2020-05-05,16800.0,21840.0,PLN,SOLIDJOBS,
111,https://solid.jobs/offer/13/blue-brick-fullstack-developer,Fullstack Developer,ŁÓDŹ,BLUE BRICK SP. Z O.O.,False,,2020-03-04,12000.0,15000.0,PLN,SOLIDJOBS,
112,https://solid.jobs/offer/468/codesushi-full-stack-php-developer-remote,Full-Stack PHP Developer (remote),KRAKÓW,CODESUSHI,True,,2020-08-06,6500.0,13500.0,PLN,SOLIDJOBS,
113,https://solid.jobs/offer/467/codesushi-front-end-developer-remote,Front-End Developer (remote),KRAKÓW,CODESUSHI,True,,2020-08-06,6000.0,13000.0,PLN,SOLIDJOBS,
114,https://solid.jobs/offer/466/codesushi-software-tester-remote,Software Tester (remote),KRAKÓW,CODESUSHI,True,,2020-08-06,5000.0,9000.0,PLN,SOLIDJOBS,
115,https://solid.jobs/offer/465/panda-group-senior-front-end-developer,Senior Front-end Developer,POZNAŃ,PANDA GROUP,False,,2020-08-06,11000.0,14000.0,PLN,SOLIDJOBS,
116,https://solid.jobs/offer/464/spartez-software-technical-team-leader-js--java---spartez-software---115-155-plnh-net-b2b16-22k-pln-gross-ec,Technical Team Leader (JS + Java),GDAŃSK,SPARTEZ SOFTWARE,False,,2020-08-06,16000.0,22000.0,PLN,SOLIDJOBS,
117,https://solid.jobs/offer/338/hr-geek-unity-developer,Unity Developer,GLIWICE,HR GEEK,False,,2020-07-06,7000.0,13000.0,PLN,SOLIDJOBS,
118,https://solid.jobs/offer/337/hr-geek-angular-developer,Angular Developer,GLIWICE,HR GEEK,False,,2020-07-06,8000.0,14000.0,PLN,SOLIDJOBS,
119,https://solid.jobs/offer/336/talentuno-senior-javafull-stack-developer,Senior Java/Full-stack developer,WARSZAWA,TALENTUNO,False,,2020-07-06,14400.0,24000.0,PLN,SOLIDJOBS,
120,https://solid.jobs/offer/335/talentuno-senior-drupal-developer,Senior Drupal Developer,WARSZAWA,TALENTUNO,False,,2020-07-06,14000.0,20000.0,PLN,SOLIDJOBS,
121,https://solid.jobs/offer/334/talentuno-javafull-stack-developer,Java/Full-stack developer,WARSZAWA,TALENTUNO,False,,2020-07-06,9600.0,14400.0,PLN,SOLIDJOBS,
122,https://solid.jobs/offer/333/talentuno-react-native-developer,React Native Developer,WARSZAWA,TALENTUNO,True,,2020-07-06,9000.0,15000.0,PLN,SOLIDJOBS,
123,https://solid.jobs/offer/463/kogifi-digital-junior-c-developer,Junior C++ Developer,WROCŁAW,KOGIFI DIGITAL,True,,2020-08-06,4000.0,10000.0,PLN,SOLIDJOBS,
124,https://solid.jobs/offer/420/frontkom-senior-php-developer,Senior PHP Developer,WARSZAWA,FRONTKOM,False,,2020-07-30,10000.0,16000.0,PLN,SOLIDJOBS,
125,https://solid.jobs/offer/419/frontkom-senior-php-developer,Senior PHP Developer,LUBLIN,FRONTKOM,False,,2020-07-30,10000.0,16000.0,PLN,SOLIDJOBS,
